Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1764216264,500,,Aggregated,98.600000,0.000000,4200,4300,4300,4300,4500,4900,5000,5400,7200,7200,7200,6383,0,4200.0,3814.132522600671,48.88849499999992,7237.602421000001,610.8909603634654
1764216265,500,,Aggregated,98.400000,0.000000,4200,4200,4300,4300,4500,4900,5000,5400,7200,7200,7200,6481,0,4200.0,3818.593420342552,48.88849499999992,7237.602421000001,610.9902792778892
1764216266,500,,Aggregated,99.500000,0.000000,4200,4200,4300,4300,4500,4900,5000,5400,7200,7200,7200,6583,0,4200.0,3823.881952705618,48.88849499999992,7237.602421000001,610.8991341333739
1764216267,500,,Aggregated,99.200000,0.000000,4200,4200,4300,4300,4500,4900,5000,5400,7200,7200,7200,6677,0,4200.0,3829.420637822988,48.88849499999992,7237.602421000001,610.8395986221357
1764216268,500,,Aggregated,99.200000,0.000000,4200,4200,4300,4300,4500,4900,5000,5300,7200,7200,7200,6779,0,4200.0,3836.0742225710383,48.88849499999992,7237.602421000001,610.7883168608939
1764216269,500,,Aggregated,99.000000,0.000000,4200,4300,4300,4300,4500,4900,5000,5300,7200,7200,7200,6873,0,4200.0,3842.2313109394827,48.88849499999992,7237.602421000001,610.7971773606868
1764216270,500,,Aggregated,99.000000,0.000000,4200,4300,4300,4300,4500,4900,5000,5300,7200,7200,7200,6971,0,4200.0,3847.799439051364,48.88849499999992,7237.602421000001,611.073303686702
1764216271,500,,Aggregated,98.900000,0.000000,4200,4300,4300,4300,4500,4900,5000,5300,7200,7200,7200,7065,0,4200.0,3853.200346579059,48.88849499999992,7237.602421000001,610.8526539278132
1764216272,500,,Aggregated,98.400000,0.000000,4200,4300,4300,4300,4500,4900,5000,5300,7200,7200,7200,7159,0,4200.0,3858.7384283376236,48.88849499999992,7237.602421000001,610.6738371280906
1764216273,500,,Aggregated,97.600000,0.000000,4200,4300,4300,4300,4500,4900,5000,5300,7200,7200,7200,7260,0,4200.0,3864.998975801385,48.88849499999992,7237.602421000001,610.9376033057852
1764216274,500,,Aggregated,97.600000,0.000000,4200,4300,4300,4300,4500,4900,5000,5300,7200,7200,7200,7360,0,4200.0,3871.552195475821,48.88849499999992,7237.602421000001,611.0346467391304
1764216275,500,,Aggregated,97.500000,0.000000,4200,4300,4300,4300,4500,4900,5000,5300,7200,7200,7200,7460,0,4200.0,3877.667688800137,48.88849499999992,7237.602421000001,610.9277479892761
1764216276,500,,Aggregated,97.300000,0.000000,4200,4300,4300,4300,4500,4900,5000,5300,7200,7200,7200,7563,0,4200.0,3882.1581745581143,48.88849499999992,7237.602421000001,611.1082903609679
1764216277,500,,Aggregated,97.900000,0.000000,4200,4300,4300,4300,4500,4900,5000,5300,7200,7200,7200,7665,0,4200.0,3886.280669363473,48.88849499999992,7237.602421000001,611.0279191128507
1764216278,500,,Aggregated,98.000000,0.000000,4200,4300,4300,4300,4400,4900,5000,5300,7200,7200,7200,7754,0,4200.0,3889.440692102143,48.88849499999992,7237.602421000001,611.205055455249
1764216279,500,,Aggregated,98.300000,0.000000,4200,4300,4300,4300,4400,4900,5000,5200,7200,7200,7200,7840,0,4200.0,3893.5344226688803,48.88849499999992,7237.602421000001,611.3255102040816
1764216280,500,,Aggregated,98.300000,0.000000,4200,4300,4300,4300,4400,4900,5000,5200,7200,7200,7200,7939,0,4200.0,3899.62081758912,48.88849499999992,7237.602421000001,611.1747071419575
1764216281,500,,Aggregated,96.600000,0.000000,4200,4300,4300,4300,4400,4900,5000,5200,7200,7200,7200,8043,0,4200.0,3905.6784689929154,48.88849499999992,7237.602421000001,611.0217580504786
1764216282,500,,Aggregated,96.400000,0.000000,4200,4300,4300,4300,4400,4900,5000,5200,7200,7200,7200,8148,0,4200.0,3911.189386275404,48.88849499999992,7237.602421000001,611.00147275405
1764216283,500,,Aggregated,97.200000,0.000000,4200,4300,4300,4300,4400,4900,5000,5200,7200,7200,7200,8251,0,4200.0,3915.529309299114,48.88849499999992,7237.602421000001,610.8230517513028
1764216284,500,,Aggregated,98.300000,0.000000,4200,4300,4300,4300,4400,4900,5000,5200,7200,7200,7200,8349,0,4200.0,3918.6130216207894,48.88849499999992,7237.602421000001,610.7759013055456
1764216285,500,,Aggregated,99.100000,0.000000,4200,4300,4300,4300,4400,4900,5000,5200,7200,7200,7200,8453,0,4200.0,3920.3400801892785,48.88849499999992,7237.602421000001,610.6878031468118
1764216286,500,,Aggregated,98.500000,0.000000,4200,4300,4300,4300,4400,4900,5000,5200,7200,7200,7200,8559,0,4200.0,3921.7091079151714,48.88849499999992,7237.602421000001,610.5295011099428
1764216287,500,,Aggregated,98.500000,0.000000,4200,4300,4300,4300,4400,4900,4900,5200,7200,7200,7200,8659,0,4200.0,3923.499564416098,48.88849499999992,7237.602421000001,610.6292874465873
1764216288,500,,Aggregated,99.400000,0.000000,4200,4300,4300,4300,4400,4900,4900,5200,7200,7200,7200,8759,0,4200.0,3925.1515196902624,48.88849499999992,7237.602421000001,610.8164173992465
1764216289,500,,Aggregated,99.300000,0.000000,4200,4300,4300,4300,4400,4900,4900,5200,7200,7200,7200,8863,0,4200.0,3926.9802891894406,48.88849499999992,7237.602421000001,611.027191695814
1764216290,500,,Aggregated,99.400000,0.000000,4200,4300,4300,4300,4400,4900,4900,5100,7200,7200,7200,8967,0,4200.0,3928.338439376829,48.88849499999992,7237.602421000001,610.7243225158916
1764216291,500,,Aggregated,102.200000,0.000000,4200,4300,4300,4300,4400,4800,4900,5100,7200,7200,7200,9069,0,4200.0,3928.9046551134657,48.88849499999992,7237.602421000001,610.8123277097806
1764216292,500,,Aggregated,102.600000,0.000000,4200,4300,4300,4300,4400,4800,4900,5100,7200,7200,7200,9168,0,4200.0,3929.699244428779,48.88849499999992,7237.602421000001,610.7641797556719
1764216293,500,,Aggregated,102.700000,0.000000,4200,4300,4300,4300,4400,4800,4900,5100,7200,7200,7200,9273,0,4200.0,3931.3530881507622,48.88849499999992,7237.602421000001,610.6861857004205
1764216294,500,,Aggregated,101.500000,0.000000,4200,4300,4300,4300,4400,4800,4900,5100,7200,7200,7200,9378,0,4200.0,3932.9765122310764,48.88849499999992,7237.602421000001,610.8430368948603
1764216295,500,,Aggregated,101.900000,0.000000,4200,4300,4300,4300,4400,4800,4900,5100,7200,7200,7200,9478,0,4200.0,3934.7100225153044,48.88849499999992,7237.602421000001,610.9311036083562
1764216296,500,,Aggregated,103.000000,0.000000,4200,4300,4300,4300,4400,4800,4900,5100,7200,7200,7200,9578,0,4200.0,3935.865023164655,48.88849499999992,7237.602421000001,610.706514930048
1764216297,500,,Aggregated,102.300000,0.000000,4200,4300,4300,4300,4400,4800,4900,5100,7200,7200,7200,9683,0,4200.0,3936.4407164512113,48.88849499999992,7237.602421000001,610.7048435402252
1764216298,500,,Aggregated,101.700000,0.000000,4200,4200,4300,4300,4400,4800,4900,5100,7200,7200,7200,9790,0,4200.0,3937.432373781113,48.88849499999992,7237.602421000001,610.464964249234
1764216299,500,,Aggregated,102.400000,0.000000,4200,4200,4300,4300,4400,4800,4900,5100,7200,7200,7200,9888,0,4200.0,3938.763623240201,48.88849499999992,7237.602421000001,610.3395024271845
1764216300,500,,Aggregated,102.800000,0.000000,4200,4200,4300,4300,4400,4800,4900,5100,7200,7200,7200,9988,0,4200.0,3940.0367730387557,48.88849499999992,7237.602421000001,610.2798358029636
1764216301,500,,Aggregated,102.100000,0.000000,4200,4200,4300,4300,4400,4800,4900,5000,7100,7200,7200,10089,0,4200.0,3941.378786354257,48.88849499999992,7237.602421000001,610.3708989989098
1764216302,500,,Aggregated,102.700000,0.000000,4200,4200,4300,4300,4400,4800,4900,5000,7100,7200,7200,10193,0,4200.0,3942.63480976995,48.88849499999992,7237.602421000001,610.235946237614
1764216303,500,,Aggregated,101.600000,0.000000,4200,4200,4300,4300,4400,4800,4900,5000,7100,7200,7200,10296,0,4200.0,3943.8962854896185,48.88849499999992,7237.602421000001,610.1202408702409
1764216304,500,,Aggregated,102.600000,0.000000,4200,4200,4300,4300,4400,4800,4900,5000,7100,7200,7200,10394,0,4200.0,3945.1079330223333,48.88849499999992,7237.602421000001,610.1132384067731
1764216305,500,,Aggregated,102.200000,0.000000,4200,4200,4300,4300,4400,4800,4900,5000,7100,7200,7200,10498,0,4200.0,3946.3383074491467,48.88849499999992,7237.602421000001,610.0047628119642
1764216306,500,,Aggregated,101.700000,0.000000,4200,4200,4300,4300,4400,4800,4900,5000,7100,7200,7200,10603,0,4200.0,3947.738517082253,48.88849499999992,7237.602421000001,609.9761388286335
1764216307,500,,Aggregated,101.900000,0.000000,4200,4200,4300,4300,4400,4800,4900,5000,7100,7200,7200,10704,0,4200.0,3948.8202103918343,48.88849499999992,7237.602421000001,609.8100710014947
1764216308,500,,Aggregated,102.300000,0.000000,4200,4200,4300,4300,4400,4700,4900,5000,7100,7200,7200,10803,0,4200.0,3949.4458554264716,48.88849499999992,7237.602421000001,609.829306674072
